p_key,BaseCode,SectionBreakStartKM,SectionBreakFinishKM,RecordingDate
ARTC-11_179.98_20m_2024-04-22,ARTC-11,179.98,180,2024-04-22
ARTC-11_180.06_20m_2024-04-07,ARTC-11,180.06,180.08,2024-04-07
ARTC-11_180.1_20m_2023-06-02,ARTC-11,180.1,180.12,2023-06-02
ARTC-11_180.1_20m_2024-06-09,ARTC-11,180.1,180.12,2024-06-09
ARTC-11_180.14_20m_2023-11-07,ARTC-11,180.14,180.16,2023-11-07
ARTC-11_180.16_20m_2023-12-04,ARTC-11,180.16,180.18,2023-12-04
ARTC-11_180.26_20m_2023-06-20,ARTC-11,180.26,180.28,2023-06-20
ARTC-11_180.28_20m_2024-05-03,ARTC-11,180.28,180.3,2024-05-03
ARTC-11_180.3_20m_2023-10-27,ARTC-11,180.3,180.32,2023-10-27
ARTC-10_205.82_20m_2024-04-11,ARTC-10,205.82,205.84,2024-04-11
ARTC-10_210.22_20m_2024-04-11,ARTC-10,210.22,210.24,2024-04-11
ARTC-10_211.0_20m_2023-11-09,ARTC-10,211,211.02,2023-11-09
ARTC-10_213.68_20m_2024-04-11,ARTC-10,213.68,213.7,2024-04-11
ARTC-10_227.32_20m_2023-09-20,ARTC-10,227.32,227.34,2023-09-20
ARTC-10_228.3_20m_2023-09-20,ARTC-10,228.3,228.32,2023-09-20
ARTC-10_229.36_20m_2024-06-01,ARTC-10,229.36,229.38,2024-06-01
ARTC-10_231.92_20m_2023-10-21,ARTC-10,231.92,231.94,2023-10-21
ARTC-10_234.42_20m_2023-08-12,ARTC-10,234.42,234.44,2023-08-12
ARTC-10_235.02_20m_2023-05-08,ARTC-10,235.02,235.04,2023-05-08
ARTC-10_272.48_20m_2023-10-28,ARTC-10,272.48,272.5,2023-10-28
ARTC-10_274.04_20m_2024-05-20,ARTC-10,274.04,274.06,2024-05-20
ARTC-10_274.3_20m_2024-05-20,ARTC-10,274.3,274.32,2024-05-20
ARTC-10_277.42_20m_2023-10-17,ARTC-10,277.42,277.44,2023-10-17
ARTC-10_277.74_20m_2023-10-17,ARTC-10,277.74,277.76,2023-10-17
ARTC-10_280.22_20m_2023-10-28,ARTC-10,280.22,280.24,2023-10-28
ARTC-10_281.08_20m_2023-11-11,ARTC-10,281.08,281.1,2023-11-11
ARTC-10_281.82_20m_2024-04-24,ARTC-10,281.82,281.84,2024-04-24
ARTC-10_282.9_20m_2023-09-19,ARTC-10,282.9,282.92,2023-09-19
ARTC-10_283.64_20m_2023-11-20,ARTC-10,283.64,283.66,2023-11-20
ARTC-10_283.84_20m_2024-03-29,ARTC-10,283.84,283.86,2024-03-29
ARTC-10_283.88_20m_2024-05-03,ARTC-10,283.88,283.9,2024-05-03
ARTC-10_284.12_20m_2023-08-09,ARTC-10,284.12,284.14,2023-08-09
ARTC-10_284.16_20m_2023-06-07,ARTC-10,284.16,284.18,2023-06-07
ARTC-11_165.0_20m_2024-05-05,ARTC-11,165,165.02,2024-05-05
ARTC-11_165.22_20m_2024-02-13,ARTC-11,165.22,165.24,2024-02-13
ARTC-11_165.5_20m_2023-09-08,ARTC-11,165.5,165.52,2023-09-08
ARTC-11_165.52_20m_2024-02-12,ARTC-11,165.52,165.54,2024-02-12
ARTC-11_165.78_20m_2023-09-14,ARTC-11,165.78,165.8,2023-09-14
ARTC-11_165.88_20m_2023-08-25,ARTC-11,165.88,165.9,2023-08-25
ARTC-11_166.0_20m_2024-05-20,ARTC-11,166,166.02,2024-05-20
ARTC-11_166.02_20m_2023-09-26,ARTC-11,166.02,166.04,2023-09-26
ARTC-11_166.02_20m_2024-02-12,ARTC-11,166.02,166.04,2024-02-12
ARTC-11_166.06_20m_2024-04-15,ARTC-11,166.06,166.08,2024-04-15
ARTC-11_166.54_20m_2023-12-21,ARTC-11,166.54,166.56,2023-12-21
ARTC-11_166.66_20m_2023-09-26,ARTC-11,166.66,166.68,2023-09-26
ARTC-11_166.9_20m_2023-09-27,ARTC-11,166.9,166.92,2023-09-27
ARTC-11_166.9_20m_2024-06-04,ARTC-11,166.9,166.92,2024-06-04
ARTC-11_167.32_20m_2024-06-07,ARTC-11,167.32,167.34,2024-06-07
ARTC-11_167.38_20m_2024-03-26,ARTC-11,167.38,167.4,2024-03-26
ARTC-11_167.4_20m_2023-12-12,ARTC-11,167.4,167.42,2023-12-12
ARTC-11_167.66_20m_2023-08-18,ARTC-11,167.66,167.68,2023-08-18
ARTC-11_167.8_20m_2023-05-06,ARTC-11,167.8,167.82,2023-05-06
ARTC-11_167.98_20m_2023-09-06,ARTC-11,167.98,168,2023-09-06
ARTC-11_168.24_20m_2023-09-06,ARTC-11,168.24,168.26,2023-09-06
ARTC-11_168.32_20m_2023-08-29,ARTC-11,168.32,168.34,2023-08-29
ARTC-11_168.48_20m_2023-09-22,ARTC-11,168.48,168.5,2023-09-22
ARTC-11_168.64_20m_2023-05-14,ARTC-11,168.64,168.66,2023-05-14
ARTC-11_168.74_20m_2024-06-05,ARTC-11,168.74,168.76,2024-06-05
ARTC-11_168.8_20m_2023-10-18,ARTC-11,168.8,168.82,2023-10-18
ARTC-11_168.94_20m_2023-09-27,ARTC-11,168.94,168.96,2023-09-27
ARTC-11_169.12_20m_2023-09-22,ARTC-11,169.12,169.14,2023-09-22
ARTC-11_169.24_20m_2024-05-25,ARTC-11,169.24,169.26,2024-05-25
ARTC-11_169.46_20m_2024-04-22,ARTC-11,169.46,169.48,2024-04-22
ARTC-11_169.58_20m_2024-03-28,ARTC-11,169.58,169.6,2024-03-28
ARTC-11_169.72_20m_2024-02-14,ARTC-11,169.72,169.74,2024-02-14
ARTC-11_169.98_20m_2023-10-25,ARTC-11,169.98,170,2023-10-25
ARTC-11_170.3_20m_2023-07-23,ARTC-11,170.3,170.32,2023-07-23
ARTC-11_171.18_20m_2023-08-30,ARTC-11,171.18,171.2,2023-08-30
ARTC-11_171.42_20m_2023-05-20,ARTC-11,171.42,171.44,2023-05-20
ARTC-11_171.5_20m_2024-01-27,ARTC-11,171.5,171.52,2024-01-27
ARTC-11_171.56_20m_2023-05-16,ARTC-11,171.56,171.58,2023-05-16
ARTC-11_171.6_20m_2024-05-12,ARTC-11,171.6,171.62,2024-05-12
ARTC-11_171.66_20m_2024-01-05,ARTC-11,171.66,171.68,2024-01-05
ARTC-11_171.66_20m_2024-05-26,ARTC-11,171.66,171.68,2024-05-26
ARTC-11_171.68_20m_2024-06-12,ARTC-11,171.68,171.7,2024-06-12
ARTC-11_171.78_20m_2023-06-08,ARTC-11,171.78,171.8,2023-06-08
ARTC-11_171.78_20m_2023-07-26,ARTC-11,171.78,171.8,2023-07-26
ARTC-11_171.78_20m_2023-11-30,ARTC-11,171.78,171.8,2023-11-30
ARTC-11_171.8_20m_2023-11-21,ARTC-11,171.8,171.82,2023-11-21
ARTC-11_171.8_20m_2024-02-26,ARTC-11,171.8,171.82,2024-02-26
ARTC-11_171.84_20m_2023-07-09,ARTC-11,171.84,171.86,2023-07-09
ARTC-11_171.88_20m_2024-06-10,ARTC-11,171.88,171.9,2024-06-10
ARTC-11_171.9_20m_2023-05-12,ARTC-11,171.9,171.92,2023-05-12
ARTC-11_171.96_20m_2024-06-25,ARTC-11,171.96,171.98,2024-06-25
ARTC-11_172.02_20m_2023-09-07,ARTC-11,172.02,172.04,2023-09-07
ARTC-11_172.12_20m_2024-06-05,ARTC-11,172.12,172.14,2024-06-05
ARTC-11_172.14_20m_2023-07-02,ARTC-11,172.14,172.16,2023-07-02
ARTC-11_172.16_20m_2024-07-16,ARTC-11,172.16,172.18,2024-07-16
ARTC-11_172.18_20m_2023-06-24,ARTC-11,172.18,172.2,2023-06-24
ARTC-11_172.18_20m_2023-07-15,ARTC-11,172.18,172.2,2023-07-15
ARTC-11_172.18_20m_2023-09-14,ARTC-11,172.18,172.2,2023-09-14
ARTC-11_172.22_20m_2024-03-23,ARTC-11,172.22,172.24,2024-03-23
ARTC-11_172.24_20m_2023-09-20,ARTC-11,172.24,172.26,2023-09-20
ARTC-11_172.34_20m_2023-07-31,ARTC-11,172.34,172.36,2023-07-31
ARTC-11_172.4_20m_2023-11-16,ARTC-11,172.4,172.42,2023-11-16
ARTC-11_172.44_20m_2023-10-28,ARTC-11,172.44,172.46,2023-10-28
ARTC-11_172.46_20m_2023-10-20,ARTC-11,172.46,172.48,2023-10-20
ARTC-11_172.46_20m_2024-06-25,ARTC-11,172.46,172.48,2024-06-25
ARTC-11_172.5_20m_2023-10-07,ARTC-11,172.5,172.52,2023-10-07
ARTC-11_172.5_20m_2024-07-22,ARTC-11,172.5,172.52,2024-07-22
ARTC-11_172.52_20m_2023-10-31,ARTC-11,172.52,172.54,2023-10-31
ARTC-11_172.62_20m_2023-08-22,ARTC-11,172.62,172.64,2023-08-22
ARTC-11_172.7_20m_2024-04-26,ARTC-11,172.7,172.72,2024-04-26
ARTC-11_172.74_20m_2023-07-15,ARTC-11,172.74,172.76,2023-07-15
ARTC-11_172.74_20m_2024-04-27,ARTC-11,172.74,172.76,2024-04-27
ARTC-11_172.78_20m_2023-10-02,ARTC-11,172.78,172.8,2023-10-02
ARTC-11_172.8_20m_2024-03-14,ARTC-11,172.8,172.82,2024-03-14
ARTC-11_172.92_20m_2023-07-13,ARTC-11,172.92,172.94,2023-07-13
ARTC-11_172.98_20m_2023-06-25,ARTC-11,172.98,173,2023-06-25
ARTC-11_173.0_20m_2024-05-11,ARTC-11,173,173.02,2024-05-11
ARTC-11_173.02_20m_2023-05-21,ARTC-11,173.02,173.04,2023-05-21
ARTC-11_173.04_20m_2023-07-13,ARTC-11,173.04,173.06,2023-07-13
ARTC-11_173.06_20m_2023-07-20,ARTC-11,173.06,173.08,2023-07-20
ARTC-11_173.16_20m_2023-09-11,ARTC-11,173.16,173.18,2023-09-11
ARTC-11_173.2_20m_2024-01-28,ARTC-11,173.2,173.22,2024-01-28
ARTC-11_173.22_20m_2023-08-24,ARTC-11,173.22,173.24,2023-08-24
ARTC-11_173.3_20m_2024-03-18,ARTC-11,173.3,173.32,2024-03-18
ARTC-11_173.32_20m_2024-05-10,ARTC-11,173.32,173.34,2024-05-10
ARTC-11_173.36_20m_2024-07-17,ARTC-11,173.36,173.38,2024-07-17
ARTC-11_173.38_20m_2024-04-03,ARTC-11,173.38,173.4,2024-04-03
ARTC-11_173.42_20m_2023-12-19,ARTC-11,173.42,173.44,2023-12-19
ARTC-11_173.44_20m_2024-07-03,ARTC-11,173.44,173.46,2024-07-03
ARTC-11_173.56_20m_2024-05-03,ARTC-11,173.56,173.58,2024-05-03
ARTC-11_173.56_20m_2024-07-02,ARTC-11,173.56,173.58,2024-07-02
ARTC-11_173.62_20m_2023-08-22,ARTC-11,173.62,173.64,2023-08-22
ARTC-11_173.66_20m_2023-06-07,ARTC-11,173.66,173.68,2023-06-07
ARTC-11_173.72_20m_2023-08-26,ARTC-11,173.72,173.74,2023-08-26
ARTC-11_173.8_20m_2024-07-21,ARTC-11,173.8,173.82,2024-07-21
ARTC-11_173.86_20m_2023-08-24,ARTC-11,173.86,173.88,2023-08-24
ARTC-11_173.86_20m_2023-09-21,ARTC-11,173.86,173.88,2023-09-21
ARTC-11_173.94_20m_2023-10-17,ARTC-11,173.94,173.96,2023-10-17
ARTC-11_173.96_20m_2023-10-21,ARTC-11,173.96,173.98,2023-10-21
ARTC-11_174.04_20m_2024-06-03,ARTC-11,174.04,174.06,2024-06-03
ARTC-11_174.06_20m_2023-11-12,ARTC-11,174.06,174.08,2023-11-12
ARTC-11_174.08_20m_2023-05-04,ARTC-11,174.08,174.1,2023-05-04
ARTC-11_174.12_20m_2023-10-12,ARTC-11,174.12,174.14,2023-10-12
ARTC-11_174.18_20m_2024-04-11,ARTC-11,174.18,174.2,2024-04-11
ARTC-11_174.3_20m_2024-01-28,ARTC-11,174.3,174.32,2024-01-28
ARTC-11_174.32_20m_2023-09-24,ARTC-11,174.32,174.34,2023-09-24
ARTC-11_174.32_20m_2024-01-08,ARTC-11,174.32,174.34,2024-01-08
ARTC-11_174.36_20m_2024-05-14,ARTC-11,174.36,174.38,2024-05-14
ARTC-11_174.4_20m_2024-07-12,ARTC-11,174.4,174.42,2024-07-12
ARTC-11_174.42_20m_2023-09-29,ARTC-11,174.42,174.44,2023-09-29
ARTC-11_174.48_20m_2023-07-01,ARTC-11,174.48,174.5,2023-07-01
ARTC-11_174.52_20m_2024-04-24,ARTC-11,174.52,174.54,2024-04-24
ARTC-11_174.56_20m_2023-09-03,ARTC-11,174.56,174.58,2023-09-03
ARTC-11_174.7_20m_2023-09-14,ARTC-11,174.7,174.72,2023-09-14
ARTC-11_174.7_20m_2024-03-28,ARTC-11,174.7,174.72,2024-03-28
ARTC-11_174.76_20m_2023-11-28,ARTC-11,174.76,174.78,2023-11-28
ARTC-11_174.8_20m_2023-08-04,ARTC-11,174.8,174.82,2023-08-04
ARTC-11_174.82_20m_2024-03-23,ARTC-11,174.82,174.84,2024-03-23
ARTC-11_174.84_20m_2023-07-18,ARTC-11,174.84,174.86,2023-07-18
ARTC-11_174.86_20m_2023-05-15,ARTC-11,174.86,174.88,2023-05-15
ARTC-11_174.86_20m_2024-07-22,ARTC-11,174.86,174.88,2024-07-22
ARTC-11_174.9_20m_2023-06-04,ARTC-11,174.9,174.92,2023-06-04
ARTC-11_174.9_20m_2023-10-19,ARTC-11,174.9,174.92,2023-10-19
ARTC-11_174.96_20m_2023-11-14,ARTC-11,174.96,174.98,2023-11-14
ARTC-11_175.02_20m_2024-04-18,ARTC-11,175.02,175.04,2024-04-18
ARTC-11_175.06_20m_2023-07-22,ARTC-11,175.06,175.08,2023-07-22
ARTC-11_175.08_20m_2023-07-21,ARTC-11,175.08,175.1,2023-07-21
ARTC-11_175.08_20m_2024-06-18,ARTC-11,175.08,175.1,2024-06-18
ARTC-11_175.1_20m_2024-03-17,ARTC-11,175.1,175.12,2024-03-17
ARTC-11_175.14_20m_2023-07-29,ARTC-11,175.14,175.16,2023-07-29
ARTC-11_175.14_20m_2023-10-19,ARTC-11,175.14,175.16,2023-10-19
ARTC-11_175.2_20m_2024-04-09,ARTC-11,175.2,175.22,2024-04-09
ARTC-11_175.28_20m_2023-06-04,ARTC-11,175.28,175.3,2023-06-04
ARTC-11_175.32_20m_2024-05-02,ARTC-11,175.32,175.34,2024-05-02
ARTC-11_175.38_20m_2023-08-11,ARTC-11,175.38,175.4,2023-08-11
ARTC-11_175.4_20m_2023-07-22,ARTC-11,175.4,175.42,2023-07-22
ARTC-11_175.44_20m_2023-05-07,ARTC-11,175.44,175.46,2023-05-07
ARTC-11_175.48_20m_2023-06-06,ARTC-11,175.48,175.5,2023-06-06
ARTC-11_175.56_20m_2023-09-21,ARTC-11,175.56,175.58,2023-09-21
ARTC-11_175.58_20m_2023-07-01,ARTC-11,175.58,175.6,2023-07-01
ARTC-11_175.6_20m_2023-05-03,ARTC-11,175.6,175.62,2023-05-03
ARTC-11_175.6_20m_2023-05-10,ARTC-11,175.6,175.62,2023-05-10
ARTC-11_175.62_20m_2023-06-02,ARTC-11,175.62,175.64,2023-06-02
ARTC-11_175.72_20m_2024-05-26,ARTC-11,175.72,175.74,2024-05-26
ARTC-11_175.82_20m_2024-06-16,ARTC-11,175.82,175.84,2024-06-16
ARTC-11_175.84_20m_2024-03-17,ARTC-11,175.84,175.86,2024-03-17
ARTC-11_175.86_20m_2024-05-04,ARTC-11,175.86,175.88,2024-05-04
ARTC-11_175.9_20m_2024-02-16,ARTC-11,175.9,175.92,2024-02-16
ARTC-11_175.94_20m_2024-03-30,ARTC-11,175.94,175.96,2024-03-30
ARTC-11_175.96_20m_2024-03-12,ARTC-11,175.96,175.98,2024-03-12
ARTC-11_176.02_20m_2023-06-06,ARTC-11,176.02,176.04,2023-06-06
ARTC-11_176.14_20m_2023-11-14,ARTC-11,176.14,176.16,2023-11-14
ARTC-11_176.2_20m_2024-02-02,ARTC-11,176.2,176.22,2024-02-02
ARTC-11_176.24_20m_2024-03-20,ARTC-11,176.24,176.26,2024-03-20
ARTC-11_176.26_20m_2024-03-03,ARTC-11,176.26,176.28,2024-03-03
ARTC-11_176.28_20m_2023-07-03,ARTC-11,176.28,176.3,2023-07-03
ARTC-11_176.28_20m_2023-07-07,ARTC-11,176.28,176.3,2023-07-07
ARTC-11_176.4_20m_2024-05-11,ARTC-11,176.4,176.42,2024-05-11
ARTC-11_176.46_20m_2023-08-03,ARTC-11,176.46,176.48,2023-08-03
ARTC-11_176.46_20m_2023-09-06,ARTC-11,176.46,176.48,2023-09-06
ARTC-11_176.5_20m_2023-11-07,ARTC-11,176.5,176.52,2023-11-07
ARTC-11_176.56_20m_2023-09-01,ARTC-11,176.56,176.58,2023-09-01
ARTC-11_176.56_20m_2024-05-08,ARTC-11,176.56,176.58,2024-05-08
ARTC-11_176.58_20m_2023-11-13,ARTC-11,176.58,176.6,2023-11-13
ARTC-11_176.64_20m_2024-06-27,ARTC-11,176.64,176.66,2024-06-27
ARTC-11_176.74_20m_2023-08-22,ARTC-11,176.74,176.76,2023-08-22
ARTC-11_176.74_20m_2023-09-09,ARTC-11,176.74,176.76,2023-09-09
ARTC-11_176.74_20m_2023-12-14,ARTC-11,176.74,176.76,2023-12-14
ARTC-11_176.76_20m_2024-02-14,ARTC-11,176.76,176.78,2024-02-14
ARTC-11_176.8_20m_2024-07-19,ARTC-11,176.8,176.82,2024-07-19
ARTC-11_176.82_20m_2024-05-10,ARTC-11,176.82,176.84,2024-05-10
ARTC-11_176.88_20m_2023-11-01,ARTC-11,176.88,176.9,2023-11-01
ARTC-11_176.88_20m_2024-05-11,ARTC-11,176.88,176.9,2024-05-11
ARTC-11_177.02_20m_2024-01-11,ARTC-11,177.02,177.04,2024-01-11
ARTC-11_177.04_20m_2023-12-27,ARTC-11,177.04,177.06,2023-12-27
ARTC-11_177.08_20m_2023-09-01,ARTC-11,177.08,177.1,2023-09-01
ARTC-11_177.08_20m_2024-02-19,ARTC-11,177.08,177.1,2024-02-19
ARTC-11_177.1_20m_2023-10-14,ARTC-11,177.1,177.12,2023-10-14
ARTC-11_177.14_20m_2024-04-15,ARTC-11,177.14,177.16,2024-04-15
ARTC-11_177.2_20m_2023-11-02,ARTC-11,177.2,177.22,2023-11-02
ARTC-11_177.26_20m_2023-11-26,ARTC-11,177.26,177.28,2023-11-26
ARTC-11_177.26_20m_2024-01-10,ARTC-11,177.26,177.28,2024-01-10
ARTC-11_177.26_20m_2024-07-19,ARTC-11,177.26,177.28,2024-07-19
ARTC-11_177.28_20m_2023-06-28,ARTC-11,177.28,177.3,2023-06-28
ARTC-11_177.34_20m_2024-05-02,ARTC-11,177.34,177.36,2024-05-02
ARTC-11_177.36_20m_2024-06-09,ARTC-11,177.36,177.38,2024-06-09
ARTC-11_177.44_20m_2024-05-02,ARTC-11,177.44,177.46,2024-05-02
ARTC-11_177.46_20m_2023-06-05,ARTC-11,177.46,177.48,2023-06-05
ARTC-11_177.46_20m_2023-11-20,ARTC-11,177.46,177.48,2023-11-20
ARTC-11_177.46_20m_2023-12-12,ARTC-11,177.46,177.48,2023-12-12
ARTC-11_177.48_20m_2024-03-03,ARTC-11,177.48,177.5,2024-03-03
ARTC-11_177.72_20m_2023-08-21,ARTC-11,177.72,177.74,2023-08-21
ARTC-11_177.72_20m_2024-07-01,ARTC-11,177.72,177.74,2024-07-01
ARTC-11_177.8_20m_2023-06-09,ARTC-11,177.8,177.82,2023-06-09
ARTC-11_177.84_20m_2024-07-09,ARTC-11,177.84,177.86,2024-07-09
ARTC-11_178.2_20m_2023-09-09,ARTC-11,178.2,178.22,2023-09-09
ARTC-11_178.2_20m_2024-02-02,ARTC-11,178.2,178.22,2024-02-02
ARTC-11_178.26_20m_2023-07-12,ARTC-11,178.26,178.28,2023-07-12
ARTC-11_178.26_20m_2023-12-19,ARTC-11,178.26,178.28,2023-12-19
ARTC-11_178.26_20m_2024-03-06,ARTC-11,178.26,178.28,2024-03-06
ARTC-11_178.3_20m_2024-05-05,ARTC-11,178.3,178.32,2024-05-05
ARTC-11_178.32_20m_2023-11-01,ARTC-11,178.32,178.34,2023-11-01
ARTC-11_178.38_20m_2023-07-25,ARTC-11,178.38,178.4,2023-07-25
ARTC-11_178.42_20m_2024-03-19,ARTC-11,178.42,178.44,2024-03-19
ARTC-11_178.44_20m_2024-06-06,ARTC-11,178.44,178.46,2024-06-06
ARTC-11_178.5_20m_2023-11-11,ARTC-11,178.5,178.52,2023-11-11
ARTC-11_178.5_20m_2023-12-12,ARTC-11,178.5,178.52,2023-12-12
ARTC-11_178.54_20m_2023-09-15,ARTC-11,178.54,178.56,2023-09-15
ARTC-11_178.56_20m_2023-10-18,ARTC-11,178.56,178.58,2023-10-18
ARTC-11_178.58_20m_2024-01-23,ARTC-11,178.58,178.6,2024-01-23
ARTC-11_178.62_20m_2023-08-30,ARTC-11,178.62,178.64,2023-08-30
ARTC-11_178.62_20m_2024-02-18,ARTC-11,178.62,178.64,2024-02-18
ARTC-11_178.64_20m_2023-08-11,ARTC-11,178.64,178.66,2023-08-11
ARTC-11_178.64_20m_2024-01-05,ARTC-11,178.64,178.66,2024-01-05
ARTC-11_178.72_20m_2023-07-09,ARTC-11,178.72,178.74,2023-07-09
ARTC-11_178.86_20m_2023-05-07,ARTC-11,178.86,178.88,2023-05-07
ARTC-11_178.88_20m_2023-06-03,ARTC-11,178.88,178.9,2023-06-03
ARTC-11_178.88_20m_2024-06-05,ARTC-11,178.88,178.9,2024-06-05
ARTC-11_179.0_20m_2024-04-29,ARTC-11,179,179.02,2024-04-29
ARTC-11_179.04_20m_2023-12-15,ARTC-11,179.04,179.06,2023-12-15
ARTC-11_179.06_20m_2024-01-31,ARTC-11,179.06,179.08,2024-01-31
ARTC-11_179.08_20m_2023-08-23,ARTC-11,179.08,179.1,2023-08-23
ARTC-11_179.08_20m_2023-09-12,ARTC-11,179.08,179.1,2023-09-12
ARTC-11_179.14_20m_2023-10-10,ARTC-11,179.14,179.16,2023-10-10
ARTC-11_179.2_20m_2023-09-11,ARTC-11,179.2,179.22,2023-09-11
ARTC-11_179.22_20m_2023-06-30,ARTC-11,179.22,179.24,2023-06-30
ARTC-11_179.22_20m_2024-05-20,ARTC-11,179.22,179.24,2024-05-20
ARTC-11_179.3_20m_2024-06-05,ARTC-11,179.3,179.32,2024-06-05
ARTC-11_179.32_20m_2024-03-28,ARTC-11,179.32,179.34,2024-03-28
ARTC-11_179.4_20m_2023-06-30,ARTC-11,179.4,179.42,2023-06-30
ARTC-11_179.44_20m_2023-06-23,ARTC-11,179.44,179.46,2023-06-23
ARTC-11_179.48_20m_2023-06-29,ARTC-11,179.48,179.5,2023-06-29
ARTC-11_179.48_20m_2024-05-12,ARTC-11,179.48,179.5,2024-05-12
ARTC-11_179.64_20m_2023-05-07,ARTC-11,179.64,179.66,2023-05-07
ARTC-11_179.72_20m_2023-08-31,ARTC-11,179.72,179.74,2023-08-31
ARTC-11_179.78_20m_2024-05-04,ARTC-11,179.78,179.8,2024-05-04
ARTC-11_179.94_20m_2023-06-19,ARTC-11,179.94,179.96,2023-06-19
ARTC-11_179.98_20m_2023-12-23,ARTC-11,179.98,180,2023-12-23
ARTC-11_180.0_20m_2024-04-24,ARTC-11,180,180.02,2024-04-24
ARTC-11_180.0_20m_2024-07-01,ARTC-11,180,180.02,2024-07-01
ARTC-11_180.02_20m_2024-03-27,ARTC-11,180.02,180.04,2024-03-27
ARTC-11_180.1_20m_2023-10-24,ARTC-11,180.1,180.12,2023-10-24
ARTC-11_180.12_20m_2023-05-12,ARTC-11,180.12,180.14,2023-05-12
ARTC-11_180.18_20m_2024-04-08,ARTC-11,180.18,180.2,2024-04-08
ARTC-11_180.28_20m_2023-12-16,ARTC-11,180.28,180.3,2023-12-16
ARTC-10_206.64_20m_2024-04-11,ARTC-10,206.64,206.66,2024-04-11
ARTC-10_211.72_20m_2023-11-09,ARTC-10,211.72,211.74,2023-11-09
ARTC-10_223.2_20m_2023-11-09,ARTC-10,223.2,223.22,2023-11-09
ARTC-10_227.84_20m_2023-11-09,ARTC-10,227.84,227.86,2023-11-09
ARTC-10_229.48_20m_2023-11-09,ARTC-10,229.48,229.5,2023-11-09
ARTC-10_230.38_20m_2023-08-12,ARTC-10,230.38,230.4,2023-08-12
ARTC-10_232.74_20m_2023-09-12,ARTC-10,232.74,232.76,2023-09-12
ARTC-10_232.88_20m_2023-10-21,ARTC-10,232.88,232.9,2023-10-21
ARTC-10_232.88_20m_2023-11-09,ARTC-10,232.88,232.9,2023-11-09
ARTC-10_233.82_20m_2023-08-12,ARTC-10,233.82,233.84,2023-08-12
ARTC-10_280.86_20m_2023-08-09,ARTC-10,280.86,280.88,2023-08-09
ARTC-10_280.98_20m_2023-09-19,ARTC-10,280.98,281,2023-09-19
ARTC-10_281.26_20m_2023-11-20,ARTC-10,281.26,281.28,2023-11-20
ARTC-10_282.2_20m_2023-11-11,ARTC-10,282.2,282.22,2023-11-11
ARTC-10_283.36_20m_2024-05-25,ARTC-10,283.36,283.38,2024-05-25
ARTC-10_283.42_20m_2023-11-11,ARTC-10,283.42,283.44,2023-11-11
ARTC-10_283.58_20m_2023-11-20,ARTC-10,283.58,283.6,2023-11-20
ARTC-10_283.98_20m_2023-06-07,ARTC-10,283.98,284,2023-06-07
ARTC-11_164.92_20m_2023-08-13,ARTC-11,164.92,164.94,2023-08-13
ARTC-11_164.98_20m_2023-08-30,ARTC-11,164.98,165,2023-08-30
ARTC-11_165.08_20m_2024-02-15,ARTC-11,165.08,165.1,2024-02-15
ARTC-11_165.22_20m_2023-08-30,ARTC-11,165.22,165.24,2023-08-30
ARTC-11_165.46_20m_2023-06-04,ARTC-11,165.46,165.48,2023-06-04
ARTC-11_165.7_20m_2023-09-17,ARTC-11,165.7,165.72,2023-09-17
ARTC-11_165.72_20m_2023-09-08,ARTC-11,165.72,165.74,2023-09-08
ARTC-11_165.74_20m_2023-08-12,ARTC-11,165.74,165.76,2023-08-12
ARTC-11_166.28_20m_2023-08-29,ARTC-11,166.28,166.3,2023-08-29
ARTC-11_166.76_20m_2024-03-24,ARTC-11,166.76,166.78,2024-03-24
ARTC-11_166.78_20m_2024-02-05,ARTC-11,166.78,166.8,2024-02-05
ARTC-11_166.84_20m_2023-09-08,ARTC-11,166.84,166.86,2023-09-08
ARTC-11_167.44_20m_2023-09-21,ARTC-11,167.44,167.46,2023-09-21
ARTC-11_167.52_20m_2023-09-25,ARTC-11,167.52,167.54,2023-09-25
ARTC-11_168.16_20m_2023-06-04,ARTC-11,168.16,168.18,2023-06-04
ARTC-11_168.48_20m_2024-05-12,ARTC-11,168.48,168.5,2024-05-12
ARTC-11_168.56_20m_2024-05-05,ARTC-11,168.56,168.58,2024-05-05
ARTC-11_168.82_20m_2024-06-16,ARTC-11,168.82,168.84,2024-06-16
ARTC-11_168.94_20m_2023-06-17,ARTC-11,168.94,168.96,2023-06-17
ARTC-11_169.16_20m_2024-03-30,ARTC-11,169.16,169.18,2024-03-30
ARTC-11_169.22_20m_2023-06-04,ARTC-11,169.22,169.24,2023-06-04
ARTC-11_169.24_20m_2023-10-21,ARTC-11,169.24,169.26,2023-10-21
ARTC-11_169.38_20m_2023-05-04,ARTC-11,169.38,169.4,2023-05-04
ARTC-11_169.44_20m_2023-09-02,ARTC-11,169.44,169.46,2023-09-02
ARTC-11_169.62_20m_2023-06-28,ARTC-11,169.62,169.64,2023-06-28
ARTC-11_169.7_20m_2024-05-27,ARTC-11,169.7,169.72,2024-05-27
ARTC-11_169.74_20m_2023-08-12,ARTC-11,169.74,169.76,2023-08-12
ARTC-11_169.78_20m_2024-02-14,ARTC-11,169.78,169.8,2024-02-14
ARTC-11_169.84_20m_2024-01-02,ARTC-11,169.84,169.86,2024-01-02
