BaseCode,SectionBreakStartKM,SectionBreakFinishKM,KMLocation,Twist14m,BounceFrt,BounceRr,BodyRockFrt,BodyRockRr,LP1,LP2,LP3,LP4,Speed,BrakeCylinder,IntrainForce,Acc1,Acc2,Acc3,Acc4,Twist2m,Acc1_RMS,Acc2_RMS,Acc3_RMS,Acc4_RMS,Rail_Pro_L,Rail_Pro_R,SND,VACC,VACC_L,VACC_R,Curvature,Track_Offset,ICWVehicle,FileLoadStatus,RecordingDateTime,RecordingDate,SND_L,SND_R
ARTC-12,193.44,193.46,193.4594,null,-0.00788097331,-0.0167762719,0.0238406644,0.00603078151,0.00403935888,-0.0137608812,-0.0197916627,-0.0198013055,3.63,0.464694714,-24.8524558,0.135728887,null,null,0.0619576515,null,0.0250744227,null,null,0.0479688068,null,null,0.0198013055,0.135728887,0.0619576515,0.135728887,null,0.172581353,ARTC04,Loaded,2022-03-01T04:53:00Z,2022-03-01,-0.0197916627,0.00403935888
ARTC-12,193.44,193.46,193.4588,6.07898814,0.109361987,0.144572383,0.998541044,-0.537048961,0.608632509,-0.123952097,0.413096863,-0.389908535,39.887,0.0636476249,-18.1382871,0.443321468,0.28303665,0.274856109,0.498920503,-0.804063719,0.0254655695,0.00196076954,0.00435392444,-0.00532409398,-5.46374568,0.118613159,0.608632509,0.498920503,0.443321468,0.498920503,0.000572979103,0.0749966743,ARTC02,Loaded,2022-03-01T00:10:00Z,2022-03-01,0.413096863,0.608632509
ARTC-12,193.44,193.46,193.4584,null,0.0249330494,0.0162318199,-0.0280940037,-0.0323102678,0.0108860476,0.000076686017,0.0323869538,0.0389800513,3.561,0.46470581,-24.0616485,0.0809643796,null,null,0.0138963512,null,0.0244314821,null,null,0.0471805445,null,null,0.0389800513,0.0809643796,0.0138963512,0.0809643796,null,0.182852597,ARTC04,Loaded,2022-03-01T04:53:00Z,2022-03-01,0.0389800513,0.0108860476
ARTC-12,193.44,193.46,193.4599,4.30462601,-0.00778987535,null,0.338417777,null,0.161419013,null,0.000820201865,-0.176998764,34.163,6.51263964,-21.3329804,0.215248888,0.214430297,0.299838775,0.289358992,2.69185357,0.0129687481,-0.0045155303,0.0234237324,-0.0149104182,1.56564359,-0.877081961,0.176998764,0.299838775,0.215248888,0.299838775,-0.000223881742,0.0632977328,ARTC02,Loaded,2023-03-10T06:19:00Z,2023-03-10,0.000820201865,0.161419013
ARTC-12,193.44,193.46,193.4599,2.23352959,0.0473736562,null,1.41354084,null,0.754144074,null,-0.719106729,-0.659396762,33.921,-24.751608,-1.96161001,0.137295472,0.256303588,0.177537652,null,2.58302136,-0.153258268,-0.117441887,-0.183128353,null,1.37940332,-0.824962273,0.754144074,0.256303588,0.177537652,0.256303588,-0.000048327951,-0.0332801466,ARTC05,Loaded,2023-03-10T14:10:00Z,2023-03-10,-0.659396762,0.754144074
ARTC-12,193.44,193.46,193.4594,4.64732933,-0.0408795097,0.0488371253,0.2739115,-0.135594075,0.0960762405,-0.0189599122,0.116634163,-0.17783526,37.443,-25.009708,-6.41143342,0.363002428,0.424139222,0.0668860606,0.0548827282,2.69787063,9.87544038,0.0507013581,-0.146047489,-0.0407885196,1.51599904,-0.425794699,0.17783526,0.424139222,0.424139222,0.0668860606,0.000324652185,0.155201144,ARTC01,Loaded,2023-03-10T13:20:00Z,2023-03-10,0.116634163,0.0960762405
ARTC-12,193.44,193.46,193.4589,3.19754507,-0.141615222,null,0.104429328,null,-0.0894005578,null,0.0534073553,-0.193829886,34.161,6.50757139,-21.3329819,0.234319111,0.218903291,0.443955844,0.2765255,2.25657168,0.0301173506,-0.00496047626,0.0278005493,0.00278224195,1.12787131,-0.645471585,0.193829886,0.443955844,0.234319111,0.443955844,0.000205887201,0.0768151906,ARTC02,Loaded,2023-03-10T06:19:00Z,2023-03-10,0.0534073553,-0.0894005578
ARTC-12,193.46,193.48,193.4799,-5.75168202,-0.0338913986,0.0666875938,-0.274618451,0.338403656,-0.171200624,0.235889422,-0.102514234,0.103417827,31.554,0.784186615,-17.2172212,0.225425734,1.40499182,4.12578987,0.30342296,0.0155422701,0.220869287,0.00282097334,0.0568807674,0.617265643,-6.14762384,-1.9258326,0.235889422,4.12578987,1.40499182,4.12578987,0.000912812967,0.13453247,ARTC02,Loaded,2019-01-19T02:54:00Z,2019-01-19,0.103417827,0.235889422
ARTC-12,193.46,193.48,193.4795,-6.18752627,null,-0.253821348,null,-0.898797942,-0.00356472807,-0.703220319,0.195577623,null,39.219,0.363835431,-63.4211456,6.00448442,6.80732227,3.08422009,2.48252537,0.511436531,0.131850034,0.705770185,0.349268273,0.163263018,-3.05938745,0.400713433,0.703220319,6.80732227,3.08422009,6.80732227,0.0010457007,0.073015268,ARTC04,Loaded,2019-01-19T06:02:00Z,2019-01-19,0.195577623,-0.00356472807
ARTC-12,193.46,193.48,193.4789,-6.27133728,-0.0117182062,0.172036388,-0.117921331,0.0908202055,-0.0706788717,0.217446491,0.126626286,0.0472424593,31.555,0.795916813,-17.522564,1.66710424,1.02119732,2.70118874,3.55639948,0.0616126929,0.147854592,0.210730082,0.387499416,0.441657221,-4.25334125,-0.790049568,0.217446491,3.55639948,1.66710424,3.55639948,-0.000343002484,0.130767386,ARTC02,Loaded,2019-01-19T02:54:00Z,2019-01-19,0.126626286,0.217446491
ARTC-12,193.46,193.48,193.4785,-6.19791525,null,-0.0442015393,null,-0.569593763,-0.109520653,-0.328998421,0.240595342,null,39.213,0.360207944,-64.211196,2.82157672,4.53715292,2.55682843,2.44839538,0.394002658,0.748022158,0.27893928,0.110457758,0.390391318,-0.938845615,1.31309351,0.328998421,4.53715292,2.55682843,4.53715292,-0.000207718907,0.0690130696,ARTC04,Loaded,2019-01-19T06:02:00Z,2019-01-19,0.240595342,-0.109520653
ARTC-12,193.46,193.48,193.48,null,-0.00418823337,0.0534852384,-0.344131056,-0.189391765,-0.176253761,-0.041210644,0.148181121,0.167877295,16.804,0.243154478,-1.15293872,2.16539025,2.73384542,null,2.19288789,null,0.0441613816,0.0659025948,null,0.0635685999,null,null,0.176253761,2.73384542,2.19288789,2.73384542,null,0.83951465,ARTC04,Loaded,2021-05-02T17:52:00Z,2021-05-02,0.167877295,-0.041210644
ARTC-12,193.46,193.48,193.4799,null,0.0613166332,0.0834872029,-0.134543491,-0.233797198,-0.00595511243,-0.0334113963,0.200385802,0.128588379,8.454,0.561794932,-43.4612592,0.0420060356,0.27820074,0.29190298,0.0746836803,null,-0.0794899129,-0.0616665096,-0.0331106381,-0.0476982846,null,null,0.200385802,0.29190298,0.29190298,0.27820074,null,-0.443835606,ARTC05,Loaded,2021-05-02T10:02:00Z,2021-05-02,0.200385802,-0.00595511243
ARTC-12,193.46,193.48,193.479,null,0.0719469889,0.114422892,0.10154039,0.139436946,0.122717184,0.184141365,0.0447044185,0.0211767938,16.825,0.250878752,-0.955236281,2.16347173,0.311355558,null,2.19467828,null,0.03971088,0.0627415897,null,0.0674468877,null,null,0.184141365,2.19467828,2.19467828,2.16347173,null,0.835440985,ARTC04,Loaded,2021-05-02T17:52:00Z,2021-05-02,0.0447044185,0.184141365
ARTC-12,193.46,193.48,193.4789,null,-0.0264240149,0.11121451,-0.00980947325,-0.358188405,-0.0313287516,-0.067879692,0.290308713,-0.0215192783,8.397,0.561058278,-42.4869464,1.11274501,1.23677112,1.22012992,1.33411701,null,-0.0757330422,-0.0622958865,-0.0343432444,-0.0482722803,null,null,0.290308713,1.33411701,1.33411701,1.23677112,null,-0.532248287,ARTC05,Loaded,2021-05-02T10:02:00Z,2021-05-02,0.290308713,-0.0313287516
ARTC-12,193.46,193.48,193.4799,10.2510544,0.456593396,0.258051852,1.21279373,-1.87435356,1.06299026,-0.679124928,1.19522863,-0.149803467,42.921,0.275464695,-33.347475,2.8980768,null,null,3.13538871,1.77150824,0.0390876733,null,null,0.0495839738,-4.84949651,1.75097242,1.19522863,3.13538871,3.13538871,2.8980768,-0.000006085025,0.0276637989,ARTC04,Loaded,2021-09-17T22:28:00Z,2021-09-17,1.19522863,1.06299026
ARTC-12,193.46,193.48,193.4799,12.2030385,0.417108865,0.368090262,1.0814703,-1.84489323,0.957844015,-0.554356353,1.29053688,-0.123626284,44.1,-15.7276564,-0.420287701,1.88934815,3.02449834,3.1225646,2.05750716,1.42221908,0.057178167,0.153298037,0.195641697,0.0734604236,-5.48238117,-1.80859244,1.29053688,3.1225646,3.1225646,3.02449834,-0.000214188252,-0.204518139,ARTC05,Loaded,2021-09-17T06:05:00Z,2021-09-17,1.29053688,0.957844015
ARTC-12,193.46,193.48,193.4799,11.1844578,-0.116610709,-0.0751821093,-0.218451478,0.44143307,-0.225836448,0.145534426,-0.295898644,-0.0073849701,25.568,0.0532566555,18.296881,0.236473966,1.64530305,2.21303712,0.222343646,1.19232656,0.0343118318,0.0236741308,0.00968408581,0.0149096269,-3.45619741,-3.19883824,0.295898644,2.21303712,1.64530305,2.21303712,-0.000263427586,-0.167944319,ARTC02,Loaded,2021-09-17T00:56:00Z,2021-09-17,-0.0073849701,0.145534426
ARTC-12,193.46,193.48,193.4794,11.366695,0.676888403,0.174849182,2.12275448,-0.926125989,1.73826564,-0.288213813,0.637912177,-0.384488836,40.95,0.00956312798,-11.7792843,3.11884407,null,null,3.11474365,1.54522408,0.0928982974,null,null,0.116253715,-4.76333621,1.97488406,1.73826564,3.11884407,3.11474365,3.11884407,-0.000130245877,-0.441946781,ARTC04,Loaded,2021-09-17T11:12:00Z,2021-09-17,0.637912177,1.73826564
ARTC-12,193.46,193.48,193.4799,9.66602238,0.208658083,0.179151286,1.71574193,-1.64798657,1.06652905,-0.644842001,1.00314457,-0.64921288,38.808,-24.8527331,-19.6575634,4.06352282,4.29575168,4.15478504,3.57069202,1.43884697,0.00199313798,-0.00807383728,0.00405955463,-0.015299674,-5.00021516,-1.8481741,1.06652905,4.29575168,4.15478504,4.29575168,-0.000252682108,-0.336353622,ARTC05,Loaded,2021-12-26T03:12:00Z,2021-12-26,1.00314457,1.06652905
ARTC-12,193.46,193.48,193.4789,10.3180871,0.551618897,0.220396472,2.60096089,-1.28278699,1.85209934,-0.420997025,0.861789969,-0.748861549,38.808,-24.8527331,-21.6061804,2.62887596,4.29575168,4.15478504,2.34660634,1.41608411,0.00199313798,-0.00807383728,0.00405955463,-0.015299674,-6.20356921,-3.86603569,1.85209934,4.29575168,4.15478504,4.29575168,-0.000466427429,-0.273315182,ARTC05,Loaded,2021-12-26T03:12:00Z,2021-12-26,0.861789969,1.85209934
ARTC-12,193.46,193.48,193.4779,11.2569592,0.398152009,0.0189137787,2.29570421,-0.945089971,1.54600411,-0.453631207,0.491458764,-0.749700095,38.808,-24.8456856,-20.8267426,0.847722003,2.48136378,2.06679918,0.680318383,1.30820167,-0.0089821883,-0.00159725685,0.0139373661,-0.0171829073,-4.35310247,-2.73546867,1.54600411,2.48136378,2.06679918,2.48136378,-0.000293236613,-0.210276742,ARTC05,Loaded,2021-12-26T03:12:00Z,2021-12-26,0.491458764,1.54600411
ARTC-12,193.46,193.48,193.4769,11.8678861,0.173763793,-0.0568259721,1.55658454,-0.933980752,0.952056062,-0.523816348,0.410164404,-0.604528475,38.808,-24.8449542,-21.9959096,0.804011115,1.0999107,0.794052755,0.614742167,0.727221503,-0.0103619032,-0.00822493223,-0.00316385141,-0.0159049692,-0.973593066,0.770518404,0.952056062,1.0999107,0.794052755,1.0999107,-0.000212293783,-0.147238301,ARTC05,Loaded,2021-12-26T03:12:00Z,2021-12-26,0.410164404,0.952056062
ARTC-12,193.46,193.48,193.4794,15.4040227,0.31441585,0.20768074,1.55336131,-0.542979432,1.09109651,-0.063808976,0.479170456,-0.462264807,31.724,-0.34851814,-9.80846136,4.20101793,null,null,6.03792002,3.33506754,0.0842598968,null,null,0.138793572,-0.654932952,-0.823105512,1.09109651,6.03792002,6.03792002,4.20101793,-0.000118158211,-0.533360326,ARTC04,Loaded,2022-09-20T13:24:00Z,2022-09-20,0.479170456,1.09109651
ARTC-12,193.46,193.48,193.4784,14.8072818,0.0595051848,0.204430465,1.98509055,-0.616570419,1.05205046,-0.103854744,0.512715674,-0.93304009,31.726,-0.348518158,-9.80846328,0.448801414,null,null,0.504025876,3.42342473,0.084502517,null,null,0.131241239,-2.19598384,-1.47026403,1.05205046,0.504025876,0.504025876,0.448801414,-0.000158703882,-0.437611121,ARTC04,Loaded,2022-09-20T13:24:00Z,2022-09-20,0.512715674,1.05205046
ARTC-12,193.46,193.48,193.4774,14.1301855,0.060756258,0.241733974,1.87370929,-0.677511718,0.997610904,-0.0970218849,0.580489833,-0.876098388,31.728,-0.348518158,-10.0061649,0.786011479,null,null,0.681836865,2.7589151,0.0776839588,null,null,0.131336987,-1.31458246,0.812731742,0.997610904,0.786011479,0.681836865,0.786011479,-0.000040601498,-0.341861915,ARTC04,Loaded,2022-09-20T13:24:00Z,2022-09-20,0.580489833,0.997610904
ARTC-12,193.46,193.48,193.4764,12.9667632,0.0458817057,0.231581311,1.68871957,-0.690649478,0.89024149,-0.113743427,0.57690605,-0.798478079,31.73,-0.341997513,-10.2038676,0.678413701,null,null,0.597029209,1.95325766,0.077051881,null,null,0.135331671,0.404357671,3.65586852,0.89024149,0.678413701,0.597029209,0.678413701,0.00002485187,-0.24611271,ARTC04,Loaded,2022-09-20T13:24:00Z,2022-09-20,0.57690605,0.89024149
ARTC-12,193.46,193.48,193.48,17.485897,-0.394455421,null,-0.797487035,null,-0.793198938,null,-0.047359868,0.00428809682,20.103,-24.8682908,-18.9811538,0.641955497,0.264656714,0.27340257,null,2.91649395,0.102500113,0.195417982,0.231677096,null,-2.77117184,-2.02070183,0.793198938,0.641955497,0.27340257,0.641955497,-0.0015566152,1.00274652,ARTC05,Loaded,2023-06-24T09:02:00Z,2023-06-24,0.00428809682,-0.793198938
ARTC-12,193.46,193.48,193.4799,null,0.0459248139,null,0.00802001713,null,0.0499348225,null,-0.111033437,0.0419148053,18.682,0.0186529233,-19.9870136,0.539278359,2.07298818,1.93420456,0.63425899,null,0.155559571,0.0275478589,0.0041895881,0.145380947,null,null,0.111033437,2.07298818,2.07298818,1.93420456,null,-0.119996295,ARTC02,Loaded,2023-06-24T05:03:00Z,2023-06-24,0.0419148053,0.0499348225
ARTC-12,193.46,193.48,193.4794,null,-0.0297192484,-0.0936479525,-0.0554091076,0.0334938789,-0.0574238022,-0.0769010131,-0.110394892,-0.00201469458,14.611,-0.0527117327,-6.42333278,1.35313608,null,null,1.55975099,null,0.0552762438,null,null,0.0605979863,null,null,0.110394892,1.55975099,1.55975099,1.35313608,null,0.706278516,ARTC04,Loaded,2023-06-24T13:44:00Z,2023-06-24,-0.00201469458,-0.0574238022
ARTC-12,193.46,193.48,193.479,17.1525691,-0.148250847,null,-0.305210536,null,-0.300856115,null,-0.0701577789,0.00435442111,20.086,-24.8682908,-19.3708786,1.66293222,2.27669692,2.81739004,null,3.74498338,-0.0171626082,0.00440701105,0.0684468352,null,-2.39303305,-2.52778257,0.300856115,2.81739004,2.81739004,2.27669692,-0.000351061972,0.99911068,ARTC05,Loaded,2023-06-24T09:02:00Z,2023-06-24,0.00435442111,-0.300856115
ARTC-12,193.46,193.48,193.48,null,0.073887074,-0.129755416,0.0124632704,0.0256837225,0.0801187092,-0.116913555,-0.142597278,0.0676554388,19.402,-25,null,0.562974016,1.26452235,1.33873058,0.922873757,null,10.5081129,-0.00266414892,0.0117767068,0.261130569,null,null,0.142597278,1.33873058,1.26452235,1.33873058,null,0.065836339,ARTC01,Loaded,2023-09-19T00:43:00Z,2023-09-19,0.0676554388,0.0801187092
ARTC-12,193.46,193.48,193.4799,null,-0.0864718366,-0.110908553,-0.276411506,-0.289193046,-0.224677589,-0.255505077,0.0336879698,0.0517339163,18.947,0.53119977,-8.28263115,0.987739075,null,null,0.289943428,null,0.0552930614,null,null,0.0235083941,null,null,0.255505077,0.987739075,0.289943428,0.987739075,null,-0.0423899039,ARTC04,Loaded,2023-09-19T02:46:00Z,2023-09-19,0.0517339163,-0.224677589
ARTC-12,193.46,193.48,193.4795,null,0.0417357473,null,-0.0141990234,null,0.0346362356,null,-0.100633289,0.048835259,16.035,0.0378331377,-17.5880712,0.221167208,1.43235686,1.27584837,0.403778817,null,-0.0522064299,-0.100050644,-0.0704898831,-0.0331292999,null,null,0.100633289,1.43235686,1.43235686,1.27584837,null,-0.0468158987,ARTC02,Loaded,2023-09-19T18:13:00Z,2023-09-19,0.048835259,0.0346362356
ARTC-12,193.46,193.48,193.4794,18.2102397,-0.325799627,null,-0.764707643,null,-0.708153448,null,0.139553087,0.0565541947,23.499,-24.8760696,-19.3043939,2.17145546,1.68880879,2.06381849,null,2.96459275,-0.0269603687,-0.00698724821,-0.0148921354,null,-3.07645545,-1.01324391,0.708153448,2.17145546,2.06381849,2.17145546,-0.000712405492,0.38108045,ARTC05,Loaded,2023-09-19T21:21:00Z,2023-09-19,0.139553087,-0.708153448
ARTC-12,193.48,193.5,193.5,-0.84223433,0.0989461148,-0.138951932,0.313712621,0.162471681,0.255802425,-0.057716092,-0.220187773,-0.0579101955,41.825,0.427251306,-53.4538062,0.613486208,0.593771422,0.452516345,0.508491325,1.10693854,0.0780569166,0.0852278063,0.0934159652,0.0926113144,-2.15178548,1.2856194,0.255802425,0.613486208,0.508491325,0.613486208,-0.000156366174,-0.34783418,ARTC05,Loaded,2019-03-15T04:42:00Z,2019-03-15,-0.0579101955,0.255802425
ARTC-12,193.48,193.5,193.5,-0.529184352,0.0467451351,-0.954870308,2.96218122,0.485208462,1.52783574,-0.712266077,-1.19747454,-1.43434547,49.076,0.217608895,-12.899123,0.417869312,0.524261203,0.324875568,0.424752274,1.15638995,0.0249597386,0.0151164852,0.0225840348,0.0296026147,-2.02197274,1.4748288,1.52783574,0.524261203,0.424752274,0.524261203,-0.000213142946,0.872843991,ARTC05,Loaded,2019-03-15T14:06:00Z,2019-03-15,-1.19747454,1.52783574
ARTC-12,193.48,193.5,193.4995,0.563074523,null,0.036876934,null,-0.777442776,-0.237482596,-0.351844454,0.425598322,null,29.264,0.764424931,-9.86291738,0.673736696,0.564787674,0.237831136,0.54544552,-0.167198198,0.11720313,0.1654415,0.0444447208,0.081773514,-2.661528,1.54889368,0.425598322,0.673736696,0.54544552,0.673736696,-0.000010153341,0.00940315267,ARTC04,Loaded,2019-03-15T23:07:00Z,2019-03-15,0.425598322,-0.237482596
ARTC-12,193.48,193.5,193.499,-0.421837851,0.0103265434,0.339429223,-0.207067901,-0.0794382264,-0.0932074072,0.29971011,0.379148336,0.113860494,41.82,0.42329896,-52.8673827,0.593993187,0.576796587,0.491595299,0.505763103,0.511821374,0.0860558153,0.0852278063,0.0934159652,0.0935463456,-2.20338915,1.06980574,0.379148336,0.593993187,0.505763103,0.593993187,-0.000200353094,-0.347667633,ARTC05,Loaded,2019-03-15T04:42:00Z,2019-03-15,0.379148336,0.29971011
ARTC-12,193.48,193.5,193.5,-0.657838222,null,0.104462336,null,-0.303298424,0.202065235,-0.0471868764,0.256111548,null,21.777,0.722906297,-53.6672399,0.234743837,0.26898062,0.259426121,0.215211669,0.890369038,0.0219012849,0.0362525205,0.0116789152,0.0460705065,-2.63471023,0.0847728542,0.256111548,0.26898062,0.259426121,0.26898062,-0.000025085032,0.221338602,ARTC04,Loaded,2019-05-14T20:36:00Z,2019-05-14,0.256111548,0.202065235
ARTC-12,193.48,193.5,193.4999,-0.589017981,-0.00074936782,null,-0.0236951543,null,-0.012596945,null,0.0136425699,0.0110982093,33.808,-25.0418131,-47.1613818,null,null,0.296426622,0.280393113,0.651026875,null,null,0.0163617238,0.018019696,null,1.72769627,0.0136425699,0.296426622,null,0.296426622,0.000027122482,0.150504834,ARTC01,Loaded,2019-05-14T06:08:00Z,2019-05-14,0.0136425699,-0.012596945
ARTC-12,193.48,193.5,193.4994,null,null,0.0440038926,null,-0.477230117,0.148665896,-0.194611166,0.282618951,null,19.258,0.990665722,-36.5044166,0.179464945,0.166150198,0.232478149,0.171036849,null,0.0136149429,0.0168275266,0.0315219095,0.0219964329,null,null,0.282618951,0.232478149,0.232478149,0.179464945,null,-0.385135934,ARTC04,Loaded,2019-05-14T04:07:00Z,2019-05-14,0.282618951,0.148665896
ARTC-12,193.48,193.5,193.499,-0.220651666,null,0.0305430335,null,-0.424516099,0.205748739,-0.181715016,0.242801083,null,21.764,0.723007849,-53.667241,0.219150402,0.189688036,0.164055802,0.211694298,-0.223139492,0.0270953681,0.0372033596,0.00908231384,0.0443301068,-2.60912513,0.438357084,0.242801083,0.219150402,0.211694298,0.219150402,0.000047441931,0.220171294,ARTC04,Loaded,2019-05-14T20:36:00Z,2019-05-14,0.242801083,0.205748739
ARTC-12,193.48,193.5,193.4999,2.33673361,0.123386821,0.229287232,1.34797117,-1.9393196,0.797372406,-0.740372567,1.19894703,-0.550598765,49.513,0.764581607,-11.972124,0.665714989,0.888428864,0.612524809,0.576660421,-0.103000294,0.034169621,0.0570737045,0.0896104522,0.053782554,-0.776653752,0.746444828,1.19894703,0.888428864,0.612524809,0.888428864,-0.000548425393,-0.0263792432,ARTC04,Loaded,2019-12-23T00:56:00Z,2019-12-23,1.19894703,0.797372406
ARTC-12,193.48,193.5,193.4989,1.87255342,0.123386821,0.229287232,1.34797117,-1.9393196,0.797372406,-0.740372567,1.19894703,-0.550598765,49.513,0.764581628,-11.972124,0.641577976,0.9786576,0.602967766,0.547382894,0.607433451,0.034169621,0.0550826391,0.0815462524,0.053782554,-1.09207855,1.85549681,1.19894703,0.9786576,0.602967766,0.9786576,-0.000545195856,-0.0208108248,ARTC04,Loaded,2019-12-23T00:56:00Z,2019-12-23,1.19894703,0.797372406
ARTC-12,193.48,193.5,193.4979,1.31856532,0.834095175,-0.163442588,3.29259151,0.355259431,2.48039093,0.0141871279,-0.341072303,-0.812200577,49.513,0.765733191,-11.9721227,0.472384241,0.9786576,0.602967766,0.342202983,0.201571101,0.0278704045,0.0550826391,0.0815462524,0.0498531811,-1.97674654,2.01921123,2.48039093,0.9786576,0.602967766,0.9786576,-0.000030244449,-0.0152424064,ARTC04,Loaded,2019-12-23T00:56:00Z,2019-12-23,-0.341072303,2.48039093
ARTC-12,193.48,193.5,193.4969,1.38264043,0.775921213,-1.15175147,3.11028403,2.40535509,2.33106323,0.0509260732,-2.35442902,-0.779220801,49.512,0.771272696,-11.7728523,0.404145357,0.75842009,0.559282612,0.377737403,-0.603615006,0.0279224495,0.0388462269,0.130831145,0.0557839385,-2.62487468,0.898128678,2.35442902,0.75842009,0.559282612,0.75842009,0.000091458929,-0.00967398799,ARTC04,Loaded,2019-12-23T00:56:00Z,2019-12-23,-0.779220801,2.33106323
ARTC-12,193.48,193.5,193.5,0.639948341,-0.169963319,-0.0943227797,-0.182174096,-0.238159667,-0.261050366,-0.213402613,0.024757054,-0.0788762707,25.775,-25.023358,-26.6185693,null,null,null,0.176091019,1.03068393,null,null,null,0.0149996176,null,1.60716123,0.261050366,0.176091019,null,0.176091019,-0.000099336706,-0.831873775,ARTC01,Loaded,2020-04-30T02:26:00Z,2020-04-30,0.024757054,-0.213402613
ARTC-12,193.48,193.5,193.5,0.292577233,0.0797650809,0.159087171,0.00836290396,0.74335519,0.0839465328,0.530764766,-0.212590424,0.0755836289,37.8,0.358604282,-6.14545495,0.291795697,0.225966926,0.321389822,0.269996837,0.988917471,0.0213339448,0.0173568227,0.0325561458,0.0169451793,-0.900193334,2.33722566,0.530764766,0.321389822,0.321389822,0.291795697,0.00010756544,1.92280089,ARTC05,Loaded,2020-04-30T06:13:00Z,2020-04-30,0.0755836289,0.530764766
